ambrosi dr	ambrosius	3	243
ambrosii dr	ambrosius	5	243
ambross:n	ambrosius	0	243
ambrosinss	ambrosius	0	243
ambrosi	ambrosius	10	243
ambrosison	ambrosius	15	243
ambrosisson	ambrosius	7	243
ambrosissons	ambrosius	1	243
ambrossison	ambrosius	1	243
ambrosiid:r	ambrosius	47	243
ambrosiis.	ambrosius	9	243
ambrosiison	ambrosius	51	243
ambrosii	ambrosius	84	243
ambr.s	ambrosius	0	243
ambros:s:	ambrosius	0	243
ambrosis.	ambrosius	3	243
ambrosiss.	ambrosius	0	243
amos	amos	0	4
amosd:r	amos	1	4
amoss:	amos	0	4
amosson	amos	3	4
amunds	amunds	0	12
amunds dr:	amunds	4	12
amundss:	amunds	8	12
ananias	ananias	1	227
ananiass	ananias	0	227
ananias:dr	ananias	9	227
ananian	ananias	0	227
anania	ananias	6	227
ananiae	ananias	13	227
ananiaesdotter	ananias	1	227
ananiaeson	ananias	10	227
ananiaesson	ananias	2	227
ananiedotter	ananias	2	227
ananiesson	ananias	2	227
ananias s.	ananias	12	227
ananianp.	ananias	27	227
ananiasson	ananias	26	227
ananiad:r	ananias	2	227
ananiae dr.	ananias	3	227
ananiaed:r	ananias	5	227
ananied:r	ananias	1	227
ananiason	ananias	4	227
ananiäson	ananias	0	227
ananiant:r	ananias	13	227
ananiantytär	ananias	20	227
ananiasdotter	ananias	19	227
anan.s.	ananias	1	227
anan:ae d.	ananias	0	227
anan:ae s.	ananias	0	227
ananiae s.	ananias	1	227
ananiaes	ananias	16	227
ananianpoika	ananias	11	227
ananiaanpoika	ananias	2	227
ananiaantytär	ananias	3	227
anania'd.	ananias	2	227
ananiaanp.	ananias	13	227
ananianp:a	ananias	0	227
anders	anders	1404	141923
antin	anders	0	141923
antti	anders	2	141923
andré	anders	20	141923
andress	anders	1	141923
andss	anders	116	141923
andson	anders	122	141923
ands	anders	2126	141923
anderss	anders	1540	141923
andersson	anders	68103	141923
and	anders	73	141923
andreae	anders	1433	141923
andreas	anders	208	141923
andrea	anders	2697	141923
andra	anders	274	141923
andrsdr	anders	36	141923
andresdr	anders	8	141923
andersdr	anders	25837	141923
anddr	anders	496	141923
andr	anders	372	141923
anddotter	anders	3	141923
andersdotter	anders	7188	141923
andrs:n	anders	2	141923
andreas s:n	anders	0	141923
andrss:n	anders	2	141923
andrstr	anders	0	141923
andrtr	anders	0	141923
andss:n	anders	38	141923
andstr	anders	0	141923
and s.	anders	5	141923
and.s.sen	anders	1	141923
and.tr	anders	1	141923
anders sohn	anders	1	141923
anders t:	anders	21	141923
anders tr.	anders	493	141923
anders dr,	anders	2	141923
anders s.	anders	640	141923
anders:t:	anders	1	141923
anderson	anders	2500	141923
anderssen	anders	6	141923
anderssen sen	anders	1	141923
anderssohn	anders	1	141923
andr s.	anders	3	141923
andr dr	anders	12	141923
andr oe	anders	1	141923
andr:t:	anders	3	141923
andr:son	anders	38	141923
andreas s.	anders	303	141923
andreas tr.	anders	377	141923
andreas dr	anders	3	141923
andreass.	anders	124	141923
andreasson	anders	42	141923
andreasttr.	anders	1	141923
andreoe	anders	1	141923
andreoe:s	anders	1	141923
andress tr.	anders	1	141923
androe	anders	3	141923
androe dr.	anders	1	141923
andrs	anders	20	141923
andrs dr	anders	9	141923
andrss.	anders	112	141923
ands 	anders	0	141923
ands dr	anders	315	141923
and.de	anders	1	141923
andreaes.	anders	9	141923
anderdr	anders	140	141923
anderrd.	anders	1	141923
andersder.	anders	0	141923
andersrd.	anders	3	141923
andersrdr..	anders	1	141923
andersson 	anders	0	141923
andesson	anders	53	141923
andrsson	anders	23	141923
andd.s.	anders	2	141923
andreison	anders	1	141923
andsdr	anders	2548	141923
andsson	anders	90	141923
andresd:	anders	3	141923
andresson	anders	126	141923
and tr	anders	1	141923
anderstochter	anders	2	141923
anderstr	anders	2	141923
andreastocht.	anders	0	141923
andreastr	anders	0	141923
ands tr	anders	0	141923
antintr	anders	669	141923
ants	anders	2	141923
andd:	anders	249	141923
andersd:	anders	248	141923
amdersd:r	anders	1	141923
and dr	anders	1383	141923
andersson ?	anders	6	141923
anderssson	anders	79	141923
andr.dr.	anders	76	141923
andrae	anders	620	141923
andreasdr.	anders	15	141923
andrei	anders	59	141923
andersr:	anders	2	141923
anderssons	anders	50	141923
anderssonss	anders	1	141923
andess:	anders	20	141923
and:dt	anders	323	141923
and.t.	anders	1	141923
and: t:	anders	2	141923
ander t:	anders	1	141923
anderass.	anders	1	141923
anders tochter	anders	1	141923
andert:r	anders	1	141923
andr t:r	anders	1	141923
andr: t:	anders	3	141923
andreas t:	anders	2	141923
andräs:	anders	0	141923
andrea:dr	anders	4	141923
and:ä	anders	4	141923
andr:ä	anders	92	141923
andrái	anders	1	141923
ands:ä	anders	1	141923
andreae d:r	anders	1	141923
andreä	anders	47	141923
anderssdr:	anders	9	141923
anderssns	anders	0	141923
anterss:	anders	0	141923
andreaed:r	anders	113	141923
andei'	anders	0	141923
anders:sonl	anders	1	141923
anders:ss:	anders	1	141923
andersdrs	anders	29	141923
andrä:d:r	anders	1	141923
andsons	anders	0	141923
andus:s:	anders	14	141923
andusson	anders	2	141923
aders:s:$	anders	0	141923
adnerss:$	anders	0	141923
and:dt?	anders	0	141923
anders:dt	anders	37	141923
andra'ss.	anders	0	141923
andrea'd:t	anders	0	141923
anderidr	anders	2	141923
andersdr?	anders	5	141923
anderssöner	anders	0	141923
anfersdr$	anders	0	141923
afl. andersdr$	anders	0	141923
afl. anderss.$	anders	0	141923
adersdr.	anders	5	141923
and: son	anders	238	141923
andersons	anders	2	141923
andersson yngre	anders	1	141923
anders:n	anders	27	141923
andersd:r ?$	anders	0	141923
anderss:n	anders	768	141923
andred	anders	2	141923
andree	anders	7	141923
antinp.	anders	5999	141923
antinpoika	anders	1417	141923
and:d:rr	anders	0	141923
andersdrn	anders	0	141923
andreáson	anders	6	141923
antrea	anders	1	141923
and d:	anders	0	141923
andhersd:	anders	0	141923
andherss:	anders	0	141923
and:s dotter	anders	0	141923
and:s son	anders	0	141923
anders dotter	anders	329	141923
andersonsdr	anders	1	141923
and:n	anders	3	141923
andesdr:	anders	5	141923
andre:dr	anders	3	141923
adn:dr	anders	1	141923
adnersdr	anders	4	141923
adnersson	anders	6	141923
adreaedr	anders	1	141923
andraedr	anders	14	141923
andrersdr	anders	2	141923
andreädr	anders	1	141923
andràdr	anders	1	141923
andräson	anders	3	141923
andersdott	anders	1	141923
andersdtr	anders	4369	141923
andersson den äldre$	anders	0	141923
andrsdtr	anders	1	141923
andsdtr	anders	42	141923
andersin	anders	6	141923
antin p.	anders	29	141923
antin tr.	anders	7	141923
antintytär	anders	1663	141923
anddtr	anders	21	141923
anderzdtr	anders	0	141923
anderzson	anders	0	141923
andrdtr	anders	1	141923
andersdottre	anders	0	141923
anderson dotter	anders	0	141923
antinpk	anders	3	141923
antinpka	anders	35	141923
antint.	anders	1663	141923
abderss:$	anders	0	141923
and:dott	anders	2	141923
anderes.	anders	0	141923
andersdottr	anders	1	141923
anres:dr	anders	1	141923
anders:drr	anders	1	141923
anserss:	anders	5	141923
